year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,8,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",133.00,29.00,8.17,3.54,6.80,0.00,10.48,3.00,0.00,2979.00,459.00,657.00,309.00,0.00,1554.00
2024,8,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",178.00,50.00,14.06,2.98,13.63,0.00,19.33,2.00,0.00,3296.00,907.00,458.00,451.00,0.00,1480.00
2024,8,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",158.00,44.00,10.52,4.46,12.80,0.00,16.22,2.00,1.00,2894.00,623.00,319.00,607.00,0.00,1345.00
2024,8,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",136.00,47.00,12.49,3.48,12.47,0.06,18.50,7.00,0.00,3680.00,881.00,255.00,513.00,5.00,2026.00
2024,8,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,8,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",194.00,49.00,14.00,7.06,7.35,0.00,20.59,4.00,0.00,4110.00,905.00,1167.00,364.00,0.00,1674.00
2024,8,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",148.00,45.00,15.70,3.37,8.42,0.00,17.52,6.00,1.00,3545.00,1004.00,585.00,282.00,0.00,1674.00
2024,8,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",77.00,10.00,3.51,1.10,0.77,0.00,4.62,1.00,0.00,748.00,259.00,52.00,33.00,0.00,404.00
2024,8,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",171.00,35.00,11.87,2.05,3.64,1.34,16.10,5.00,0.00,2055.00,730.00,87.00,114.00,69.00,1055.00
2024,8,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",88.00,18.00,7.46,0.25,2.37,0.24,7.68,2.00,0.00,1682.00,529.00,42.00,180.00,21.00,910.00
2024,8,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",194.00,54.00,13.35,1.92,20.53,0.19,18.02,8.00,0.00,4921.00,1374.00,239.00,1059.00,16.00,2233.00
2024,8,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",5125.00,1177.00,254.89,52.52,314.88,3.57,551.13,118.00,17.00,100746.00,31323.00,4827.00,15460.00,163.00,48973.00
2024,8,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",132.00,32.00,10.78,2.42,11.20,1.17,6.43,2.00,0.00,1808.00,609.00,258.00,411.00,22.00,508.00
2024,8,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",122.00,47.00,12.61,3.60,6.18,0.20,24.41,4.00,0.00,4052.00,744.00,977.00,319.00,11.00,2001.00
2024,8,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",255.00,75.00,16.12,5.41,24.93,0.11,28.44,6.00,0.00,5994.00,1074.00,749.00,1238.00,4.00,2929.00
2024,8,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",122.00,26.00,8.10,3.83,7.43,0.00,6.65,10.00,0.00,1429.00,373.00,259.00,264.00,0.00,533.00
2024,8,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",316.00,87.00,26.30,10.58,12.85,0.50,36.77,4.00,0.00,8503.00,2019.00,2318.00,638.00,14.00,3514.00
2024,8,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",3051.00,774.00,152.78,34.41,237.69,1.41,347.71,127.00,18.00,83708.00,19477.00,10852.00,14762.00,61.00,38556.00
2024,8,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",880.00,147.00,44.99,6.85,16.46,0.07,78.63,6.00,0.00,16863.00,5817.00,767.00,614.00,16.00,9649.00
2024,8,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",16.00,3.00,1.09,0.00,0.19,0.00,1.72,0.00,0.00,197.00,74.00,0.00,13.00,0.00,110.00
2024,8,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",107.00,25.00,10.70,1.77,6.85,0.00,5.68,5.00,0.00,1898.00,556.00,610.00,266.00,0.00,466.00
2024,8,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",127.00,22.00,4.42,2.64,7.44,0.00,7.50,3.00,0.00,2496.00,656.00,272.00,394.00,0.00,1174.00
2024,8,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",26.00,7.00,1.91,2.04,0.85,0.00,2.21,1.00,0.00,417.00,69.00,115.00,33.00,0.00,200.00
2024,8,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",56.00,16.00,4.58,2.39,2.13,0.00,6.90,1.00,0.00,1537.00,334.00,437.00,106.00,0.00,660.00
2024,8,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",87.00,19.00,6.79,0.97,3.53,0.00,7.71,8.00,1.00,1506.00,600.00,66.00,172.00,0.00,668.00
2024,8,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",150.00,31.00,17.40,1.94,3.23,1.00,7.43,2.00,0.00,3526.00,879.00,125.00,181.00,18.00,2323.00
2024,8,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",57.00,14.00,5.15,0.68,2.83,0.00,5.33,2.00,1.00,863.00,318.00,34.00,178.00,0.00,333.00
2024,8,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",250.00,46.00,12.92,3.97,5.84,0.00,23.28,9.00,1.00,4636.00,1509.00,347.00,375.00,0.00,2405.00
2024,8,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",301.00,87.00,26.83,7.67,19.59,0.34,32.57,8.00,1.00,5699.00,1386.00,1090.00,748.00,52.00,2423.00
2024,8,OH,PSA Airlines Inc.,HOU,"Houston, TX: William P Hobby",14.00,5.00,1.06,0.00,0.00,0.00,3.94,1.00,0.00,501.00,41.00,0.00,0.00,0.00,460.00
2024,8,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",253.00,93.00,25.30,7.95,22.53,0.15,37.07,15.00,0.00,7792.00,1723.00,1616.00,1244.00,19.00,3190.00
2024,8,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",217.00,49.00,14.02,3.41,6.12,0.00,25.45,5.00,0.00,3273.00,961.00,154.00,224.00,0.00,1934.00
2024,8,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",148.00,35.00,8.12,6.82,5.56,0.00,14.51,6.00,1.00,2945.00,510.00,1092.00,266.00,0.00,1077.00
2024,8,OH,PSA Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",66.00,15.00,5.76,0.00,3.05,0.00,6.19,0.00,1.00,1324.00,482.00,0.00,218.00,0.00,624.00
2024,8,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",133.00,34.00,8.52,3.50,6.24,0.00,15.75,4.00,0.00,2028.00,456.00,364.00,210.00,0.00,998.00
2024,8,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",14.00,1.00,0.64,0.00,0.28,0.00,0.08,0.00,0.00,25.00,16.00,0.00,7.00,0.00,2.00
2024,8,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",63.00,19.00,6.32,1.84,1.57,0.00,9.27,2.00,1.00,1575.00,406.00,211.00,66.00,0.00,892.00
2024,8,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",87.00,11.00,2.49,0.00,5.41,0.00,3.10,7.00,0.00,460.00,108.00,0.00,241.00,0.00,111.00
2024,8,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",26.00,10.00,4.51,0.00,3.14,0.00,2.36,0.00,0.00,899.00,456.00,0.00,277.00,0.00,166.00
2024,8,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",78.00,20.00,8.64,1.13,3.25,0.00,6.97,2.00,1.00,1049.00,355.00,128.00,158.00,0.00,408.00
2024,8,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",66.00,10.00,3.92,0.26,0.47,0.00,5.35,1.00,0.00,1398.00,883.00,40.00,13.00,0.00,462.00
2024,8,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",64.00,12.00,4.47,0.14,0.88,0.00,6.50,0.00,0.00,1116.00,184.00,11.00,44.00,0.00,877.00
2024,8,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",48.00,15.00,3.32,3.20,1.79,0.57,6.14,0.00,0.00,1431.00,156.00,727.00,87.00,17.00,444.00
2024,8,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",75.00,23.00,5.11,2.16,5.12,0.00,10.62,3.00,0.00,1919.00,399.00,309.00,193.00,0.00,1018.00
2024,8,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",26.00,13.00,2.67,0.00,4.17,0.00,6.16,0.00,0.00,804.00,117.00,0.00,183.00,0.00,504.00
2024,8,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",258.00,65.00,15.05,7.27,15.18,0.24,27.26,13.00,0.00,5560.00,870.00,860.00,1045.00,6.00,2779.00
2024,8,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",65.00,17.00,6.79,0.20,2.31,0.00,7.70,2.00,0.00,1448.00,566.00,39.00,87.00,0.00,756.00
2024,8,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",92.00,21.00,7.28,1.59,5.27,0.00,6.86,8.00,0.00,1456.00,525.00,92.00,256.00,0.00,583.00
2024,8,OH,PSA Airlines Inc.,MLI,"Moline, IL: Quad Cities International",61.00,21.00,7.80,1.53,5.35,0.00,6.32,0.00,1.00,1398.00,488.00,199.00,197.00,0.00,514.00
2024,8,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",147.00,47.00,14.43,2.82,15.09,0.10,14.56,1.00,0.00,3902.00,902.00,676.00,750.00,6.00,1568.00
2024,8,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",57.00,15.00,5.94,1.00,3.18,0.00,4.88,1.00,0.00,898.00,438.00,43.00,101.00,0.00,316.00
2024,8,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",83.00,24.00,6.17,0.03,6.43,0.00,11.37,2.00,0.00,2895.00,565.00,6.00,395.00,0.00,1929.00
2024,8,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",225.00,46.00,9.40,5.26,18.81,0.53,12.00,7.00,0.00,2699.00,506.00,494.00,783.00,15.00,901.00
2024,8,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",146.00,33.00,5.73,3.82,7.84,0.00,15.62,5.00,0.00,3249.00,322.00,560.00,248.00,0.00,2119.00
2024,8,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",32.00,8.00,4.64,1.00,0.13,0.00,2.23,1.00,0.00,723.00,442.00,31.00,16.00,0.00,234.00
2024,8,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",269.00,81.00,23.67,8.12,19.93,0.20,29.07,10.00,1.00,7468.00,2611.00,719.00,1440.00,28.00,2670.00
2024,8,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1464.00,323.00,71.77,13.83,100.27,1.04,136.09,68.00,4.00,32984.00,8823.00,1488.00,5928.00,68.00,16677.00
2024,8,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",113.00,29.00,8.25,3.09,8.30,0.00,9.36,1.00,0.00,1881.00,388.00,406.00,185.00,0.00,902.00
2024,8,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",60.00,6.00,0.08,0.00,5.62,0.00,0.30,1.00,0.00,378.00,4.00,0.00,359.00,0.00,15.00
2024,8,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",227.00,59.00,19.45,5.85,5.96,0.10,27.63,2.00,1.00,5100.00,1392.00,911.00,410.00,6.00,2381.00
2024,8,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",184.00,58.00,17.00,1.94,13.95,0.00,25.11,8.00,1.00,5150.00,1067.00,358.00,744.00,0.00,2981.00
2024,8,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",35.00,7.00,1.00,0.11,3.73,0.00,2.17,1.00,0.00,240.00,31.00,2.00,139.00,0.00,68.00
2024,8,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",59.00,17.00,4.18,0.83,7.99,0.00,4.01,1.00,0.00,1513.00,168.00,215.00,425.00,0.00,705.00
2024,8,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,8,OH,PSA Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",27.00,5.00,1.47,1.00,0.33,0.00,2.20,0.00,0.00,1009.00,599.00,40.00,62.00,0.00,308.00
2024,8,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",24.00,6.00,2.15,0.00,1.00,0.00,2.85,0.00,0.00,647.00,235.00,0.00,24.00,0.00,388.00
2024,8,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",370.00,87.00,28.83,5.20,16.47,0.00,36.50,15.00,2.00,7386.00,2076.00,885.00,934.00,0.00,3491.00
2024,8,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",116.00,40.00,11.73,2.48,11.53,0.17,14.08,2.00,1.00,3283.00,812.00,412.00,363.00,10.00,1686.00
2024,8,OH,PSA Airlines Inc.,SCE,"State College, PA: University Park",11.00,3.00,0.76,1.35,0.25,0.00,0.63,0.00,0.00,251.00,16.00,154.00,7.00,0.00,74.00
2024,8,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",189.00,37.00,12.20,1.88,7.14,0.00,15.79,4.00,2.00,5172.00,994.00,249.00,738.00,0.00,3191.00
2024,8,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",132.00,29.00,6.02,0.24,10.35,0.00,12.39,1.00,1.00,1534.00,308.00,18.00,322.00,0.00,886.00
2024,8,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",123.00,25.00,9.69,2.01,0.19,0.00,13.11,1.00,0.00,2497.00,1474.00,46.00,10.00,0.00,967.00
2024,8,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",30.00,6.00,2.09,0.00,2.14,0.00,1.76,4.00,0.00,354.00,89.00,0.00,80.00,0.00,185.00
2024,8,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",27.00,7.00,2.25,0.00,1.74,0.00,3.01,0.00,0.00,1489.00,485.00,0.00,126.00,0.00,878.00
2024,8,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",86.00,23.00,5.95,0.78,8.00,0.21,8.06,9.00,0.00,1754.00,369.00,208.00,473.00,4.00,700.00
2024,8,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",64.00,14.00,5.04,0.83,3.54,0.00,4.59,4.00,1.00,829.00,346.00,54.00,167.00,0.00,262.00
2024,8,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",53.00,13.00,4.57,0.00,1.58,0.00,6.85,0.00,0.00,1208.00,368.00,0.00,54.00,0.00,786.00
2024,8,OH,PSA Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",31.00,5.00,1.59,1.00,1.59,0.00,0.83,0.00,0.00,169.00,51.00,54.00,31.00,0.00,33.00
2024,8,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",355.00,91.00,31.17,3.20,15.83,0.00,40.81,4.00,0.00,7875.00,1765.00,292.00,858.00,0.00,4960.00
2024,8,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",91.00,17.00,6.22,0.65,7.17,0.00,2.96,0.00,0.00,823.00,419.00,34.00,221.00,0.00,149.00
2024,8,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",296.00,41.00,23.57,2.52,8.27,0.00,6.63,0.00,0.00,1845.00,1047.00,180.00,245.00,0.00,373.00
2024,8,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62.00,14.00,6.54,4.89,2.57,0.00,0.00,0.00,0.00,952.00,493.00,271.00,188.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",62.00,17.00,13.82,3.00,0.18,0.00,0.00,1.00,1.00,1350.00,1204.00,127.00,19.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,ACK,"Nantucket, MA: Nantucket Memorial",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",42.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,133.00,115.00,0.00,0.00,0.00,18.00
2024,8,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",145.00,36.00,11.15,3.00,10.90,0.00,10.96,5.00,2.00,2868.00,1235.00,806.00,277.00,0.00,550.00
2024,8,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",92.00,7.00,5.94,1.00,0.06,0.00,0.00,0.00,0.00,414.00,384.00,27.00,3.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",85.00,21.00,16.51,1.67,2.83,0.00,0.00,0.00,1.00,1575.00,1208.00,171.00,196.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,ALW,"Walla Walla, WA: Walla Walla Regional",62.00,21.00,3.40,0.97,5.92,0.00,10.71,1.00,0.00,1082.00,59.00,38.00,340.00,0.00,645.00
2024,8,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",136.00,31.00,12.72,2.93,6.00,0.00,9.35,1.00,2.00,2842.00,891.00,226.00,334.00,0.00,1391.00
2024,8,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",54.00,11.00,10.00,1.00,0.00,0.00,0.00,0.00,1.00,1363.00,1253.00,110.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",647.00,166.00,75.62,13.62,32.10,0.00,44.66,0.00,10.00,15574.00,6660.00,2677.00,2282.00,0.00,3955.00
2024,8,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",685.00,133.00,102.91,21.90,7.35,0.00,0.85,7.00,0.00,14318.00,9600.00,4306.00,390.00,0.00,22.00
2024,8,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",296.00,84.00,41.91,7.62,15.21,0.00,19.26,0.00,1.00,9054.00,4885.00,663.00,904.00,0.00,2602.00
2024,8,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",417.00,80.00,55.72,10.61,13.67,0.00,0.00,0.00,2.00,7614.00,5727.00,1249.00,638.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",67.00,23.00,7.13,0.74,8.23,0.00,6.90,0.00,1.00,1147.00,454.00,61.00,244.00,0.00,388.00
2024,8,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",83.00,32.00,29.50,1.97,0.53,0.00,0.00,1.00,0.00,2936.00,2780.00,136.00,20.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",13.00,3.00,0.06,0.00,2.08,0.00,0.86,0.00,0.00,57.00,1.00,0.00,38.00,0.00,18.00
2024,8,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",54.00,12.00,2.32,1.00,2.62,0.00,6.06,0.00,1.00,1118.00,134.00,59.00,202.00,0.00,723.00
2024,8,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",156.00,23.00,10.16,1.00,7.93,0.00,3.90,0.00,0.00,2092.00,556.00,844.00,438.00,0.00,254.00
2024,8,OO,SkyWest Airlines Inc.,BGR,"Bangor, ME: Bangor International",31.00,3.00,2.81,0.00,0.19,0.00,0.00,0.00,0.00,140.00,137.00,0.00,3.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",185.00,50.00,25.93,4.86,11.54,0.00,7.68,1.00,0.00,2439.00,1362.00,410.00,390.00,0.00,277.00
2024,8,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",137.00,20.00,12.88,1.00,3.12,0.00,3.00,1.00,0.00,1069.00,570.00,82.00,66.00,0.00,351.00
2024,8,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",186.00,38.00,21.64,3.76,4.96,0.00,7.64,0.00,1.00,2444.00,1345.00,310.00,245.00,0.00,544.00
2024,8,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62.00,11.00,6.83,2.64,1.53,0.00,0.00,0.00,0.00,1225.00,1072.00,88.00,65.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",88.00,24.00,5.59,0.00,6.26,0.00,12.15,0.00,0.00,1074.00,137.00,0.00,210.00,0.00,727.00
2024,8,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",382.00,87.00,54.20,11.49,15.76,0.00,5.54,9.00,0.00,8202.00,4497.00,1091.00,1693.00,0.00,921.00
2024,8,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",1070.00,187.00,78.32,10.56,37.43,1.95,58.74,0.00,0.00,11350.00,4871.00,673.00,1620.00,93.00,4093.00
2024,8,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,164.00,164.00,0.00,0.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",62.00,13.00,12.37,0.00,0.63,0.00,0.00,0.00,0.00,1903.00,1861.00,0.00,42.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",62.00,7.00,5.56,0.00,1.44,0.00,0.00,0.00,0.00,207.00,142.00,0.00,65.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",56.00,9.00,7.65,0.00,0.35,0.00,1.00,0.00,0.00,1186.00,1096.00,0.00,6.00,0.00,84.00
2024,8,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",62.00,4.00,2.00,1.53,0.47,0.00,0.00,0.00,0.00,221.00,189.00,24.00,8.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",72.00,6.00,4.63,0.69,0.68,0.00,0.00,0.00,1.00,282.00,229.00,22.00,31.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",53.00,11.00,7.28,0.00,2.92,0.00,0.80,0.00,0.00,752.00,611.00,0.00,125.00,0.00,16.00
2024,8,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",352.00,72.00,31.18,3.00,17.11,0.00,20.72,0.00,0.00,3279.00,1516.00,356.00,641.00,0.00,766.00
2024,8,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",175.00,39.00,16.37,2.86,9.08,0.00,10.69,1.00,1.00,2062.00,983.00,236.00,322.00,0.00,521.00
2024,8,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",62.00,10.00,2.83,0.00,3.16,0.00,4.01,0.00,0.00,500.00,58.00,0.00,158.00,0.00,284.00
2024,8,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",93.00,29.00,7.06,2.00,4.38,0.00,15.56,1.00,0.00,2736.00,803.00,306.00,365.00,0.00,1262.00
2024,8,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",54.00,7.00,4.71,2.00,0.29,0.00,0.00,0.00,0.00,243.00,106.00,132.00,5.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",93.00,28.00,13.50,0.00,7.10,0.00,7.40,1.00,0.00,2081.00,439.00,0.00,305.00,0.00,1337.00
2024,8,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",62.00,27.00,6.76,0.00,15.91,0.00,4.33,0.00,0.00,1423.00,378.00,0.00,676.00,0.00,369.00
2024,8,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",50.00,13.00,9.53,1.48,1.99,0.00,0.00,0.00,0.00,1219.00,853.00,191.00,175.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",237.00,60.00,25.22,10.44,8.64,0.00,15.70,2.00,3.00,2963.00,886.00,612.00,370.00,0.00,1095.00
2024,8,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",62.00,11.00,7.75,2.00,1.25,0.00,0.00,0.00,0.00,552.00,368.00,144.00,40.00,0.00,0.00
2024,8,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",120.00,25.00,17.58,3.60,3.56,0.00,0.26,5.00,0.00,2199.00,1571.00,173.00,328.00,0.00,127.00
